file: LJGP, epsilon: 0.1, r0: 1.01
# Creating pair table LJGP with 301 points from 0.01 to 3.01

LJGP
N 301 R 0.01 3.01 FPRIME  1.56002001837493e+30  -0.0124354487576205   

     222  2.22                  -0.0166377407704472    -0.044778257873297    
     223  2.23                  -0.016196884478749     -0.0434011564283073   
     224  2.24                  -0.0157695577191777    -0.0420720345577611   
     225  2.25                  -0.0153552900664543    -0.0407890316650422   
     226  2.26                  -0.0149536293026481    -0.0395503662557801   
     227  2.27                  -0.0145641406444872    -0.0383543323015696   
     228  2.28                  -0.0141864060061347    -0.0371992957819548   
     229  2.29                  -0.0138200232956901    -0.0360836913954972   
     230  2.3                   -0.0134646057437726    -0.035006019431241    
     231  2.31                  -0.0131197812626214    -0.0339648427923419   
     232  2.32                  -0.0127851918342316    -0.0329587841640686   
     233  2.33                  -0.0124604929261197    -0.0319865233187936   
     234  2.34                  -0.0121453529333827    -0.0310467945509851   
     235  2.35                  -0.0118394526457857    -0.0301383842355779   
     236  2.36                  -0.0115424847386747    -0.0292601285034552   
     237  2.37                  -0.0112541532865743    -0.0284109110281013   
     238  2.38                  -0.0109741732983864    -0.0275896609178005   
     239  2.39                  -0.0107022702731613    -0.0267953507080546   
     240  2.4                   -0.010438179775465     -0.0260269944491699   
     241  2.41                  -0.0101816470294144    -0.0252836458842324   
     242  2.42                  -0.00993242653050071   -0.0245643967129407   
     243  2.43                  -0.00969028167436181   -0.0238683749370022   
     244  2.44                  -0.00945498440171114   -0.0231947432830247   
     245  2.45                  -0.00922631485866575   -0.022542697699049    
     246  2.46                  -0.00900406107175612   -0.0219114659210658   
     247  2.47                  -0.00878801863693565   -0.0213003061060543   
     248  2.48                  -0.00857799042194064   -0.0207085055282593   
     249  2.49                  -0.00837378628138457   -0.0201353793355914   
     250  2.5                   -0.008175222784        -0.0195802693632      
     251  2.51                  -0.00798212295147065   -0.0190425430014183   
     252  2.52                  -0.00779431600832324   -0.0185215921154264   
     253  2.53                  -0.00761163714237476   -0.0180168320141122   
     254  2.54                  -0.00743392727525501   -0.0175277004657432   
     255  2.55                  -0.00726103284254803   -0.0170536567581806   
     256  2.56                  -0.00709280558311747   -0.0165941808014858   
     257  2.57                  -0.00692910233720271   -0.0161487722708776   
     258  2.58                  -0.00676978485289162   -0.015716949788104    
     259  2.59                  -0.00661471960059525   -0.0152982501393876   
     260  2.6                   -0.0064637775951676    -0.0148922275282011   
     261  2.61                  -0.00631683422533025   -0.0144984528612133   
     262  2.62                  -0.00617376909007852   -0.0141165130658325   
     263  2.63                  -0.00603446584176021   -0.013746010437852    
     264  2.64                  -0.00589881203553349   -0.0133865620177776   
     265  2.65                  -0.00576669898492372   -0.0130377989944882   
     266  2.66                  -0.00563802162321232   -0.012699366134947    
     267  2.67                  -0.00551267837040344   -0.0123709212387466   
     268  2.68                  -0.00539057100552579   -0.0120521346163281   
     269  2.69                  -0.0052716045440386    -0.0117426885897769   
     270  2.7                   -0.00515568712012102   -0.0114422770151459   
     271  2.71                  -0.00504272987363491   -0.0111506048253138   
     272  2.72                  -0.00493264684156028   -0.010867387592432    
     273  2.73                  -0.00482535485371206   -0.0105923511090594   
     274  2.74                  -0.00472077343255576   -0.0103252309871324   
     275  2.75                  -0.00461882469694756   -0.0100657722739518   
     276  2.76                  -0.00451943326963275   -0.00981372908441719  
     277  2.77                  -0.00442252618834363   -0.00956886424876694  
     278  2.78                  -0.00432803282034549   -0.00933094897512616  
     279  2.79                  -0.00423588478028577   -0.00909976252619265  
     280  2.8                   -0.00414601585120845   -0.00887509190942632  
     281  2.81                  -0.00405836190860142   -0.00865673158013643  
     282  2.82                  -0.00397286084735103   -0.0084444831568905   
     283  2.83                  -0.00388945251148317   -0.00823815514869591  
     284  2.84                  -0.00380807862657588   -0.00803756269343132  
     285  2.85                  -0.00372868273473348   -0.00784252730702998  
     286  2.86                  -0.0036512101320171    -0.00765287664293996  
     287  2.87                  -0.00357560780823109   -0.00746844426140938  
     288  2.88                  -0.0035018243889693    -0.00728906940816537  
     289  2.89                  -0.00342981007982931   -0.00711459680207591  
     290  2.9                   -0.00335951661270672   -0.0069448764314027   
     291  2.91                  -0.0032908971940856    -0.00677976335827188  
     292  2.92                  -0.00322390645524453   -0.00661911753100586  
     293  2.93                  -0.00315850040430161   -0.00646280360397719  
     294  2.94                  -0.00309463638002442   -0.00631069076465968  
     295  2.95                  -0.00303227300733508   -0.00616265256756831  
     296  2.96                  -0.00297137015444242   -0.0060185667747924   
     297  2.97                  -0.00291188889153722   -0.00587831520284094  
     298  2.98                  -0.0028537914509885    -0.00574178357553099  
     299  2.99                  -0.00279704118898175   -0.00560886138266314  
     300  3                     -0.00274160254854255   -0.00547944174423878  
     301  3.01                  -0.00268744102389126   -0.00535342127998572  
